0041400102,-1,-1,91.15439,26.66766,3.02433,0,506.94,24.0,1
0041400102,1610612737,2594,63.08481,39.00423,0.0,0,506.94,24.0,1
0041400102,1610612737,200794,63.67926,9.78404,0.0,0,506.94,24.0,1
0041400102,1610612737,201960,84.39082,23.79329,0.0,0,506.94,24.0,1
0041400102,1610612737,201143,80.85095,14.62612,0.0,0,506.94,24.0,1
0041400102,1610612737,201952,81.37662,4.53984,0.0,0,506.94,24.0,1
0041400102,1610612751,2207,82.45138,33.13378,0.0,0,506.94,24.0,1
0041400102,1610612751,101114,85.66539,12.10956,0.0,0,506.94,24.0,1
0041400102,1610612751,201152,63.29772,12.55146,0.0,0,506.94,24.0,1
0041400102,1610612751,201572,83.518,16.03774,0.0,0,506.94,24.0,1
0041400102,1610612751,202711,86.13486,26.25446,0.0,0,506.94,24.0,1
0041400102,-1,-1,91.29053,26.83517,2.40459,1,506.9,24.0,1
0041400102,1610612737,2594,62.76195,38.81401,0.0,1,506.9,24.0,1
0041400102,1610612737,200794,63.42771,9.82023,0.0,1,506.9,24.0,1
0041400102,1610612737,201960,84.2051,23.7808,0.0,1,506.9,24.0,1
0041400102,1610612737,201143,80.48094,14.59453,0.0,1,506.9,24.0,1
0041400102,1610612737,201952,81.14397,4.65137,0.0,1,506.9,24.0,1
0041400102,1610612751,2207,82.49572,33.14301,0.0,1,506.9,24.0,1
0041400102,1610612751,101114,85.68924,12.21278,0.0,1,506.9,24.0,1
0041400102,1610612751,201152,63.01787,12.49591,0.0,1,506.9,24.0,1
0041400102,1610612751,201572,83.32917,16.00971,0.0,1,506.9,24.0,1
0041400102,1610612751,202711,86.14118,26.29264,0.0,1,506.9,24.0,1
0041400102,-1,-1,91.40829,26.83186,1.64331,2,506.86,24.0,1
0041400102,1610612737,2594,62.43975,38.63668,0.0,2,506.86,24.0,1
0041400102,1610612737,200794,63.17503,9.84342,0.0,2,506.86,24.0,1
0041400102,1610612737,201960,84.01275,23.77427,0.0,2,506.86,24.0,1
0041400102,1610612737,201143,80.05448,14.53427,0.0,2,506.86,24.0,1
0041400102,1610612737,201952,80.91003,4.76248,0.0,2,506.86,24.0,1
0041400102,1610612751,2207,82.52547,33.15577,0.0,2,506.86,24.0,1
0041400102,1610612751,101114,85.71553,12.31403,0.0,2,506.86,24.0,1
0041400102,1610612751,201152,62.74392,12.44614,0.0,2,506.86,24.0,1
0041400102,1610612751,201572,83.14168,15.99544,0.0,2,506.86,24.0,1
0041400102,1610612751,202711,86.15579,26.33724,0.0,2,506.86,24.0,1
0041400102,-1,-1,91.60402,26.97153,0.59962,3,506.82,24.0,1
0041400102,1610612737,2594,62.123,38.4519,0.0,3,506.82,24.0,1
0041400102,1610612737,200794,62.91961,9.86065,0.0,3,506.82,24.0,1
0041400102,1610612737,201960,83.81003,23.776,0.0,3,506.82,24.0,1
0041400102,1610612737,201143,79.60509,14.47852,0.0,3,506.82,24.0,1
0041400102,1610612737,201952,80.66912,4.87545,0.0,3,506.82,24.0,1
0041400102,1610612751,2207,82.54123,33.17036,0.0,3,506.82,24.0,1
0041400102,1610612751,101114,85.74105,12.41152,0.0,3,506.82,24.0,1
0041400102,1610612751,201152,62.46725,12.36061,0.0,3,506.82,24.0,1
0041400102,1610612751,201572,82.95476,15.9854,0.0,3,506.82,24.0,1
0041400102,1610612751,202711,86.17573,26.39219,0.0,3,506.82,24.0,1
0041400102,-1,-1,91.60247,26.82435,1.03381,4,506.78,24.0,1
0041400102,1610612737,2594,61.80472,38.27309,0.0,4,506.78,24.0,1
0041400102,1610612737,200794,62.65961,9.87536,0.0,4,506.78,24.0,1
0041400102,1610612737,201960,83.58851,23.78444,0.0,4,506.78,24.0,1
0041400102,1610612737,201143,79.15393,14.41329,0.0,4,506.78,24.0,1
0041400102,1610612737,201952,80.42449,4.99414,0.0,4,506.78,24.0,1
0041400102,1610612751,2207,82.55178,33.22474,0.0,4,506.78,24.0,1
0041400102,1610612751,101114,85.76548,12.50582,0.0,4,506.78,24.0,1
0041400102,1610612751,201152,62.1977,12.27531,0.0,4,506.78,24.0,1
0041400102,1610612751,201572,82.76309,15.97561,0.0,4,506.78,24.0,1
0041400102,1610612751,202711,86.19874,26.44868,0.0,4,506.78,24.0,1
0041400102,-1,-1,91.50297,26.85935,1.54427,5,506.74,24.0,1
0041400102,1610612737,2594,61.49011,38.1133,0.0,5,506.74,24.0,1
0041400102,1610612737,200794,62.38932,9.89002,0.0,5,506.74,24.0,1
0041400102,1610612737,201960,83.34577,23.80887,0.0,5,506.74,24.0,1
0041400102,1610612737,201143,78.7222,14.40358,0.0,5,506.74,24.0,1
0041400102,1610612737,201952,80.17685,5.11191,0.0,5,506.74,24.0,1
0041400102,1610612751,2207,82.52977,33.23851,0.0,5,506.74,24.0,1
0041400102,1610612751,101114,85.78857,12.59414,0.0,5,506.74,24.0,1
0041400102,1610612751,201152,61.93025,12.23001,0.0,5,506.74,24.0,1
0041400102,1610612751,201572,82.5697,15.97056,0.0,5,506.74,24.0,1
0041400102,1610612751,202711,86.23104,26.49157,0.0,5,506.74,24.0,1
0041400102,-1,-1,91.40572,26.69207,2.24508,6,506.7,24.0,1
0041400102,1610612737,2594,61.1798,37.95566,0.0,6,506.7,24.0,1
0041400102,1610612737,200794,62.12926,9.91621,0.0,6,506.7,24.0,1
0041400102,1610612737,201960,83.09379,23.84252,0.0,6,506.7,24.0,1
0041400102,1610612737,201143,78.28142,14.41527,0.0,6,506.7,24.0,1
0041400102,1610612737,201952,79.9274,5.23175,0.0,6,506.7,24.0,1
0041400102,1610612751,2207,82.48426,33.2602,0.0,6,506.7,24.0,1
0041400102,1610612751,101114,85.8101,12.66983,0.0,6,506.7,24.0,1
0041400102,1610612751,201152,61.66774,12.17407,0.0,6,506.7,24.0,1
0041400102,1610612751,201572,82.36894,15.96737,0.0,6,506.7,24.0,1
0041400102,1610612751,202711,86.24024,26.49599,0.0,6,506.7,24.0,1
0041400102,-1,-1,91.38622,26.62633,2.72854,7,506.66,24.0,1
0041400102,1610612737,2594,60.86996,37.80408,0.0,7,506.66,24.0,1
0041400102,1610612737,200794,61.87155,9.95312,0.0,7,506.66,24.0,1
0041400102,1610612737,201960,82.81854,23.88832,0.0,7,506.66,24.0,1
0041400102,1610612737,201143,77.83281,14.42967,0.0,7,506.66,24.0,1
0041400102,1610612737,201952,79.67511,5.35163,0.0,7,506.66,24.0,1
0041400102,1610612751,2207,82.41952,33.28478,0.0,7,506.66,24.0,1
0041400102,1610612751,101114,85.82938,12.74369,0.0,7,506.66,24.0,1
0041400102,1610612751,201152,61.4148,12.11943,0.0,7,506.66,24.0,1
0041400102,1610612751,201572,82.16349,15.96567,0.0,7,506.66,24.0,1
0041400102,1610612751,202711,86.26671,26.49524,0.0,7,506.66,24.0,1
0041400102,-1,-1,91.24987,26.56533,3.28356,8,506.62,24.0,1
0041400102,1610612737,2594,60.5438,37.64429,0.0,8,506.62,24.0,1
0041400102,1610612737,200794,61.61434,9.98725,0.0,8,506.62,24.0,1
0041400102,1610612737,201960,82.5339,23.94954,0.0,8,506.62,24.0,1
0041400102,1610612737,201143,77.37028,14.45768,0.0,8,506.62,24.0,1
0041400102,1610612737,201952,79.42026,5.47132,0.0,8,506.62,24.0,1
0041400102,1610612751,2207,82.35293,33.26478,0.0,8,506.62,24.0,1
0041400102,1610612751,101114,85.84532,12.80905,0.0,8,506.62,24.0,1
0041400102,1610612751,201152,61.1604,12.06844,0.0,8,506.62,24.0,1
0041400102,1610612751,201572,81.9129,15.93489,0.0,8,506.62,24.0,1
0041400102,1610612751,202711,86.30981,26.48949,0.0,8,506.62,24.0,1
0041400102,-1,-1,91.26823,26.40718,3.56005,9,506.58,24.0,1
0041400102,1610612737,2594,60.22397,37.48727,0.0,9,506.58,24.0,1
0041400102,1610612737,200794,61.3643,10.02622,0.0,9,506.58,24.0,1
0041400102,1610612737,201960,82.23445,24.01739,0.0,9,506.58,24.0,1
0041400102,1610612737,201143,76.90381,14.49706,0.0,9,506.58,24.0,1
0041400102,1610612737,201952,79.15786,5.60074,0.0,9,506.58,24.0,1
0041400102,1610612751,2207,82.26895,33.25282,0.0,9,506.58,24.0,1
0041400102,1610612751,101114,85.85429,12.8665,0.0,9,506.58,24.0,1
0041400102,1610612751,201152,60.90467,12.01593,0.0,9,506.58,24.0,1
0041400102,1610612751,201572,81.70859,15.94761,0.0,9,506.58,24.0,1
0041400102,1610612751,202711,86.3806,26.48489,0.0,9,506.58,24.0,1
0041400102,-1,-1,91.27721,26.2868,4.05101,10,506.54,24.0,1
0041400102,1610612737,2594,59.89184,37.3316,0.0,10,506.54,24.0,1
0041400102,1610612737,200794,61.09131,10.06053,0.0,10,506.54,24.0,1
0041400102,1610612737,201960,81.92061,24.09018,0.0,10,506.54,24.0,1
0041400102,1610612737,201143,76.43481,14.51954,0.0,10,506.54,24.0,1
0041400102,1610612737,201952,78.8896,5.73476,0.0,10,506.54,24.0,1
0041400102,1610612751,2207,82.17997,33.25571,0.0,10,506.54,24.0,1
0041400102,1610612751,101114,85.85747,12.91235,0.0,10,506.54,24.0,1
0041400102,1610612751,201152,60.65536,12.00227,0.0,10,506.54,24.0,1
0041400102,1610612751,201572,81.4989,15.96448,0.0,10,506.54,24.0,1
0041400102,1610612751,202711,86.48383,26.48933,0.0,10,506.54,24.0,1
0041400102,-1,-1,91.17602,26.07169,4.22431,11,506.5,24.0,1
0041400102,1610612737,2594,59.55168,37.1725,0.0,11,506.5,24.0,1
0041400102,1610612737,200794,60.81735,10.08379,0.0,11,506.5,24.0,1
0041400102,1610612737,201960,81.59771,24.17406,0.0,11,506.5,24.0,1
0041400102,1610612737,201143,75.95692,14.52538,0.0,11,506.5,24.0,1
0041400102,1610612737,201952,78.61692,5.86874,0.0,11,506.5,24.0,1
0041400102,1610612751,2207,82.05822,33.31353,0.0,11,506.5,24.0,1
0041400102,1610612751,101114,85.86031,12.95061,0.0,11,506.5,24.0,1
0041400102,1610612751,201152,60.39768,11.99027,0.0,11,506.5,24.0,1
0041400102,1610612751,201572,81.28159,15.97855,0.0,11,506.5,24.0,1
0041400102,1610612751,202711,86.60412,26.49505,0.0,11,506.5,24.0,1
0041400102,-1,-1,91.12582,25.99408,4.60562,12,506.46,24.0,1
0041400102,1610612737,2594,59.21228,37.01491,0.0,12,506.46,24.0,1
0041400102,1610612737,200794,60.53661,10.10811,0.0,12,506.46,24.0,1
0041400102,1610612737,201960,81.26224,24.26135,0.0,12,506.46,24.0,1
0041400102,1610612737,201143,75.45292,14.54483,0.0,12,506.46,24.0,1
0041400102,1610612737,201952,78.33785,6.00246,0.0,12,506.46,24.0,1
0041400102,1610612751,2207,81.92817,33.37895,0.0,12,506.46,24.0,1
0041400102,1610612751,101114,85.86382,12.98673,0.0,12,506.46,24.0,1
0041400102,1610612751,201152,60.14244,11.97596,0.0,12,506.46,24.0,1
0041400102,1610612751,201572,81.06143,15.99358,0.0,12,506.46,24.0,1
0041400102,1610612751,202711,86.7412,26.49228,0.0,12,506.46,24.0,1
0041400102,-1,-1,91.07451,25.90398,4.793,13,506.42,24.0,1
0041400102,1610612737,2594,58.87528,36.86119,0.0,13,506.42,24.0,1
0041400102,1610612737,200794,60.25131,10.11737,0.0,13,506.42,24.0,1
0041400102,1610612737,201960,80.91734,24.35559,0.0,13,506.42,24.0,1
0041400102,1610612737,201143,74.94533,14.56795,0.0,13,506.42,24.0,1
0041400102,1610612737,201952,78.0538,6.13665,0.0,13,506.42,24.0,1
0041400102,1610612751,2207,81.78771,33.44655,0.0,13,506.42,24.0,1
0041400102,1610612751,101114,85.86464,13.01624,0.0,13,506.42,24.0,1
0041400102,1610612751,201152,59.88472,11.95413,0.0,13,506.42,24.0,1
0041400102,1610612751,201572,80.84144,16.00852,0.0,13,506.42,24.0,1
0041400102,1610612751,202711,86.89099,26.47796,0.0,13,506.42,24.0,1
0041400102,-1,-1,91.02395,25.80557,4.95079,14,506.39,24.0,1
0041400102,1610612737,2594,58.53519,36.70605,0.0,14,506.39,24.0,1
0041400102,1610612737,200794,59.96561,10.13132,0.0,14,506.39,24.0,1
0041400102,1610612737,201960,80.57453,24.43959,0.0,14,506.39,24.0,1
0041400102,1610612737,201143,74.43711,14.64625,0.0,14,506.39,24.0,1
0041400102,1610612737,201952,77.77295,6.27067,0.0,14,506.39,24.0,1
0041400102,1610612751,2207,81.64372,33.5145,0.0,14,506.39,24.0,1
0041400102,1610612751,101114,85.86963,13.04327,0.0,14,506.39,24.0,1
0041400102,1610612751,201152,59.62235,11.93646,0.0,14,506.39,24.0,1
0041400102,1610612751,201572,80.60642,16.01183,0.0,14,506.39,24.0,1
0041400102,1610612751,202711,87.05617,26.45648,0.0,14,506.39,24.0,1
0041400102,-1,-1,90.96977,25.70296,5.07207,15,506.35,24.0,1
0041400102,1610612737,2594,58.19402,36.55436,0.0,15,506.35,24.0,1
0041400102,1610612737,200794,59.67938,10.13501,0.0,15,506.35,24.0,1
0041400102,1610612737,201960,80.22719,24.51429,0.0,15,506.35,24.0,1
0041400102,1610612737,201143,73.92401,14.72166,0.0,15,506.35,24.0,1
0041400102,1610612737,201952,77.48808,6.40588,0.0,15,506.35,24.0,1
0041400102,1610612751,2207,81.4878,33.59203,0.0,15,506.35,24.0,1
